ID,DAILY_DEPOSIT_LIMIT,DAILY_DEPOSIT_TIMESTAMP,DAILY_BET_LIMIT,DAILY_BET_TIMESTAMP,WEEKLY_DEPOSIT_LIMIT,WEEKLY_DEPOSIT_TIMESTAMP,WEEKLY_BET_LIMIT,WEEKLY_BET_TIMESTAMP,MONTHLY_DEPOSIT_LIMIT,MONTHLY_DEPOSIT_TIMESTAMP,MONTHLY_BET_LIMIT,MONTHLY_BET_TIMESTAMP,SOFT_DELETION
236,23087542234,2019-07-23 22:35:44,37085945278,2019-05-21 11:48:32,46496295384,2019-01-06 04:55:15,37746272874,2019-08-11 08:42:31,27460672439,2018-11-18 02:14:28,34903406975,2019-05-12 15:44:19,ENABLED
237,16681361550,2018-12-31 09:46:01,81753837677,2019-08-04 21:00:01,55416677269,2019-06-10 10:24:42,2793434192,2019-02-27 09:50:57,93763943988,2019-07-01 08:00:33,73637773509,2019-01-07 23:08:39,DELETED
238,64671956113,2019-08-12 06:33:20,94053197168,2019-05-07 02:58:13,53991234895,2018-12-14 05:24:15,38158778285,2018-10-21 01:40:26,20034579372,2019-10-08 21:59:21,22910191290,2019-01-11 23:04:51,ENABLED
239,99544300195,2018-11-27 23:33:46,62008262926,2019-06-11 00:11:10,4774349081,2019-08-13 12:24:47,39705818948,2019-05-27 04:27:22,55290256544,2018-11-28 16:05:41,3585054441,2019-10-05 17:12:38,ENABLED
240,97110696726,2019-05-15 17:42:32,74967533872,2019-09-11 05:44:40,23921539304,2019-04-04 20:10:04,32725909320,2019-02-11 22:57:10,95890876764,2019-01-24 21:51:01,32715400472,2019-06-26 00:02:51,DELETED
241,74787111467,2019-04-21 00:35:42,60624193653,2019-01-06 15:41:17,11926410777,2019-08-31 18:45:08,55481040752,2019-06-08 15:26:58,85247275832,2019-07-09 16:37:29,34153743855,2019-10-05 07:28:43,ENABLED
242,29606356067,2019-08-27 14:12:48,69505290564,2019-10-16 03:42:32,29898214430,2019-04-03 21:17:12,89405276731,2019-03-17 18:19:44,99584349273,2019-09-10 17:33:40,19484248049,2019-09-24 09:47:01,DELETED
243,31918556785,2019-02-16 16:07:37,87864067438,2018-11-24 09:46:21,2683408182,2019-09-19 20:13:43,53829927671,2019-06-22 22:26:50,47458253529,2019-01-03 07:46:50,33951767417,2018-11-12 22:19:49,ENABLED
244,60979735393,2018-12-03 13:11:14,18271490640,2018-11-29 16:23:58,36611057676,2019-09-07 16:41:50,43754359045,2019-08-18 00:23:02,38775404449,2019-06-30 00:46:00,65465747685,2019-05-03 21:22:23,DELETED
245,36656986934,2019-04-23 11:27:21,42230162886,2018-10-26 22:51:24,4773051538,2019-09-17 18:10:28,32417538248,2019-08-28 15:47:21,87085545665,2019-09-10 03:38:10,53578175916,2018-10-28 17:12:09,DELETED
246,76381752083,2019-01-16 04:29:05,924871810,2019-07-21 03:46:07,71122749784,2018-11-24 12:29:05,57878921989,2018-11-17 00:25:55,3344517833,2019-02-01 12:42:03,34905616234,2019-01-17 21:57:13,ENABLED
247,33256572832,2019-05-10 00:58:59,24050801338,2019-07-06 15:02:35,30269596433,2019-06-15 08:42:57,60446962149,2019-05-11 14:54:17,59820736654,2019-04-28 06:50:59,20192653464,2019-10-15 13:06:38,DELETED
248,17206782430,2019-03-21 07:56:10,49528616741,2019-09-17 04:04:10,98047082569,2019-04-13 17:41:54,6144174193,2018-11-30 09:34:54,12110870610,2019-07-09 20:57:15,53056483194,2018-12-22 22:17:38,ENABLED
249,39097602192,2019-01-30 02:50:19,5979087263,2018-10-20 21:44:53,96035444620,2019-03-23 18:07:52,26091129993,2019-03-14 12:17:47,93639187835,2019-09-07 11:59:15,59953144464,2019-09-24 22:07:04,ENABLED
250,43293142671,2019-06-24 16:45:31,13654653302,2018-12-24 20:24:10,76965443822,2019-05-10 10:25:16,18949755310,2019-06-20 00:17:31,37575335125,2019-01-04 21:34:10,9425040342,2019-07-30 07:33:11,DELETED
251,38971774218,2019-05-22 01:37:23,45953698232,2019-06-21 19:55:20,14244125653,2019-08-12 04:25:31,4283991767,2019-05-31 22:46:47,63730063925,2019-03-13 12:49:23,13756806286,2019-07-03 08:56:23,DELETED
252,72742834489,2019-01-19 14:26:05,56989798477,2019-01-07 18:37:09,79080730760,2019-05-30 12:14:49,54657428120,2019-06-16 11:29:03,13412514937,2018-12-05 15:50:28,83053766417,2019-05-15 19:19:34,ENABLED
253,32878137945,2019-01-04 17:37:16,31573233291,2018-12-02 05:16:10,52659040369,2019-09-28 15:49:34,12760396434,2018-11-16 17:30:48,96747248479,2019-02-20 13:34:16,35476941818,2019-03-19 15:16:27,DELETED
254,92371933285,2019-05-22 14:17:49,58091903631,2019-06-19 04:28:57,10344467751,2019-01-05 00:15:46,89835908835,2019-01-14 15:48:38,938275072,2019-07-19 00:08:15,63244656353,2019-09-22 00:23:34,DELETED
255,21188290221,2019-01-06 18:36:34,23541850609,2019-07-16 22:24:24,27914614848,2019-03-31 06:26:51,90844495764,2019-04-25 23:08:36,76437448760,2019-04-13 19:36:18,50046003538,2019-09-06 01:52:21,DELETED
256,31011774405,2019-01-15 11:33:35,75683374409,2019-10-04 17:33:34,78388968337,2019-10-10 02:43:43,23659487431,2019-10-16 06:49:08,84290687434,2019-09-11 11:06:32,67374084847,2019-04-07 22:44:38,ENABLED
257,70714846397,2019-02-27 22:39:03,92848744580,2018-11-13 10:41:29,30751567100,2018-12-19 16:39:05,89252726199,2019-02-05 05:22:15,79045992553,2019-06-29 09:43:11,50136063457,2019-10-19 07:20:48,ENABLED
258,99544827123,2019-05-20 03:10:32,61759424711,2019-03-24 03:42:14,55435924462,2019-08-06 05:40:47,48528073312,2019-05-13 11:38:06,15377723276,2019-01-18 01:00:32,61751546202,2019-05-28 12:16:08,DELETED
259,22203982609,2018-12-12 08:10:57,50536815553,2019-08-24 18:24:59,28358158124,2019-01-13 11:28:52,60688734687,2018-12-07 17:58:57,27959693794,2019-06-23 00:17:34,87360051274,2019-08-31 00:27:06,ENABLED
260,1537091800,2018-12-23 11:07:36,96439430548,2019-05-17 00:21:42,52326096087,2019-08-05 11:57:08,44476835443,2019-05-23 07:01:47,77968255506,2018-11-23 12:00:50,79332700967,2018-12-19 13:57:45,ENABLED
261,72372638918,2019-10-08 21:38:56,77269993725,2019-07-30 03:38:10,98531681792,2018-11-06 18:20:19,35947591891,2019-01-29 11:04:42,82474778679,2018-10-23 07:16:08,20205555226,2019-08-20 19:40:51,DELETED
262,19666019114,2019-01-20 03:44:58,49872239424,2019-03-11 00:49:19,50514015887,2019-08-11 12:43:57,98045370258,2018-12-13 22:32:38,22502879749,2019-08-12 04:58:41,97289680988,2019-09-08 20:31:16,DELETED
263,17129791576,2019-10-03 12:41:53,9402723460,2019-05-15 02:57:40,80230712331,2019-09-05 04:46:51,61628270922,2019-09-30 07:27:00,47757583461,2019-06-30 12:50:07,90872092246,2019-03-21 15:28:17,ENABLED
264,85951994512,2019-04-07 05:44:35,52637761763,2019-08-17 01:08:11,62389193451,2019-01-13 08:07:53,17442424876,2019-05-11 04:50:21,70925079807,2019-05-09 23:37:33,61786475778,2019-01-26 06:13:25,ENABLED
265,35700728817,2018-11-19 01:00:49,50246458843,2019-04-12 01:39:58,91745789260,2019-02-25 20:27:15,73944931369,2019-06-11 22:39:24,41368803404,2018-12-25 03:47:55,33277006510,2019-06-08 11:39:12,DELETED
266,66952999885,2019-02-02 22:23:25,40941292369,2018-10-26 05:05:56,57448646649,2019-04-21 08:44:32,79289476097,2019-03-04 19:11:21,38996326344,2019-08-07 22:50:14,81748012716,2018-11-28 06:52:19,DELETED
267,39471316725,2018-10-22 11:45:09,46622056626,2019-05-01 22:10:26,65127581247,2019-06-24 20:00:03,6310587593,2019-05-05 04:32:37,86289626438,2019-04-11 14:34:38,69761741447,2019-10-16 21:59:13,DELETED
268,96117388305,2019-04-02 12:28:26,99687590692,2018-11-03 09:13:40,35025693558,2019-07-24 21:32:56,67885154957,2019-04-14 19:46:59,83675742732,2018-12-10 02:43:15,9996607290,2019-07-23 07:51:33,DELETED
269,49276954284,2018-12-15 08:53:49,54763555154,2019-04-11 04:14:43,55635209667,2019-01-11 22:51:23,82361311107,2019-04-17 11:17:52,12786934584,2019-10-04 15:24:56,2461719113,2019-07-02 10:59:10,ENABLED
270,4468651376,2018-10-25 23:32:03,61223598592,2018-11-12 15:49:41,71653096167,2019-01-26 11:32:40,53811877813,2019-02-11 21:45:50,70504962745,2018-10-27 02:42:20,2784058102,2019-03-17 00:18:32,DELETED
271,53453942460,2018-11-03 20:55:30,80179841794,2019-06-11 20:01:13,88582481846,2019-02-10 00:42:47,44345397600,2019-10-14 06:06:09,24869685952,2019-09-20 19:38:19,91202263987,2019-09-08 04:40:42,ENABLED
272,39834921435,2019-06-29 16:26:41,3685154547,2019-04-18 17:27:32,26770844098,2019-08-24 02:13:31,2959914919,2019-07-16 14:36:43,79142537581,2019-07-12 19:52:36,78189608302,2019-08-13 06:21:50,ENABLED
273,94182314089,2019-04-18 03:33:31,6043126956,2019-09-12 19:40:27,26653131953,2019-03-01 06:32:26,9945229444,2019-04-24 13:18:32,7294668316,2019-06-13 14:13:15,62732096251,2019-06-28 18:01:23,ENABLED
274,95161896718,2019-04-12 09:30:10,87587645558,2018-11-14 00:24:10,99416116270,2019-08-07 07:47:06,10521484007,2019-04-23 00:58:34,40857337185,2018-11-14 03:24:13,98163839922,2019-10-15 00:10:17,ENABLED
275,27895147031,2018-12-07 02:24:57,26652971006,2019-04-15 08:44:41,47827081287,2019-07-17 06:07:15,43627537611,2019-02-12 06:55:45,61917105693,2019-02-25 13:21:43,41053272052,2019-09-08 15:14:11,ENABLED
276,85767465575,2019-05-11 07:57:48,70700970255,2019-07-10 15:16:33,49135276617,2019-07-03 09:46:18,84350900827,2018-10-25 07:16:53,86360883973,2019-10-19 10:38:52,68349081572,2019-09-02 09:37:45,DELETED
277,75999370061,2018-11-29 00:17:07,4459674221,2018-11-06 18:05:38,49406430927,2018-12-24 15:58:36,21679089033,2019-08-31 05:15:33,5612492788,2019-04-14 07:47:47,7986035595,2019-02-04 17:32:39,ENABLED
278,87615129762,2019-04-21 14:22:49,31027787377,2018-11-30 10:21:14,56893507239,2019-04-04 00:24:56,99188233658,2019-02-15 11:33:34,81482004153,2018-11-01 16:23:25,65338798704,2019-02-04 09:04:01,DELETED
279,52069166034,2019-09-20 03:20:50,29087529297,2019-08-03 02:29:36,44856949529,2019-03-29 21:37:01,56914156079,2018-12-25 06:21:01,71126553412,2018-11-04 22:00:23,54513138823,2018-11-16 07:45:42,ENABLED
280,1157913458,2019-09-09 10:45:15,64150594766,2019-05-25 11:39:08,16779276512,2019-03-21 06:25:47,31743812493,2019-01-13 11:44:41,82686533480,2018-10-22 20:09:57,47856649725,2019-01-31 05:42:46,ENABLED
281,85135362311,2019-04-27 11:45:56,57365259410,2019-05-30 08:40:22,11591116225,2019-08-16 21:28:50,88536282281,2019-06-14 22:06:41,50842797146,2019-08-23 05:42:17,95842727617,2019-03-07 16:30:26,ENABLED
282,12288554944,2019-02-07 15:27:10,87570962312,2018-11-04 07:59:51,10977904545,2019-07-16 22:02:37,12892757388,2019-05-15 22:26:58,34087767671,2019-09-04 03:52:56,85298632808,2018-10-20 23:13:57,DELETED
283,21794589208,2018-12-22 18:02:10,14989328544,2018-12-09 15:55:05,59221805419,2019-01-19 04:05:07,74496291073,2018-11-03 08:53:41,81131317614,2018-11-10 08:58:39,10272404962,2019-07-04 01:26:50,DELETED
284,66561325730,2019-01-17 17:15:42,54310649134,2019-05-23 10:44:30,11015849493,2019-02-20 09:22:18,75958093882,2019-08-20 04:33:27,77871259952,2019-02-27 11:21:26,41141356343,2019-03-05 21:10:28,ENABLED
285,15881834513,2018-11-24 14:52:07,87435972259,2019-01-29 22:39:16,52057872985,2019-04-23 15:05:49,23596351952,2019-08-03 10:06:03,51739019922,2018-12-26 23:45:28,59443652565,2019-01-19 07:04:58,DELETED
286,9653970507,2019-09-30 06:58:01,91852845779,2019-04-19 15:23:16,64529064999,2018-11-05 23:01:41,32971028798,2019-09-06 23:14:59,90200162402,2018-12-31 09:36:32,20285105609,2019-05-01 11:40:31,DELETED
287,44714146952,2018-12-26 01:23:01,25835461790,2019-10-14 05:33:28,45627683468,2019-03-19 00:41:08,83619784726,2019-03-10 18:38:27,49440889992,2019-05-15 17:04:46,39741078041,2019-10-04 05:03:01,ENABLED
288,44631875733,2019-06-11 03:38:25,12823876106,2019-02-01 23:57:36,464369251,2018-11-02 04:41:07,21978864685,2019-01-30 14:21:16,89163710039,2019-09-09 01:27:26,8679907752,2019-09-13 16:20:55,DELETED
289,27077717982,2019-07-17 22:11:03,16906031678,2019-10-07 15:25:48,88060175284,2018-11-17 18:03:49,38138270155,2019-04-01 01:10:48,58625153289,2019-09-20 05:45:06,26072881635,2019-02-11 11:50:47,DELETED
290,65715398716,2019-08-15 04:40:03,24749615915,2019-07-06 04:56:18,22997440978,2019-09-08 07:12:50,35454467983,2019-09-28 10:58:58,6813244215,2019-10-10 16:43:33,69808735085,2019-07-13 04:07:03,ENABLED
291,72737629498,2018-12-29 23:36:20,78574260455,2019-04-25 02:29:08,26668271280,2019-06-11 04:23:41,51077640275,2018-11-24 01:23:43,9453709257,2019-05-08 10:18:58,119533808,2018-12-01 03:12:53,ENABLED
292,90715497297,2019-04-01 07:12:52,4057326002,2019-02-16 01:04:57,31561197984,2018-12-03 18:49:47,2432341495,2019-01-10 21:34:51,55965254264,2018-11-04 12:10:42,84106321240,2019-10-02 08:00:59,ENABLED
293,59226694384,2019-04-20 16:52:42,22374740366,2018-11-11 14:06:33,36868754703,2019-09-15 17:40:12,56546424735,2018-11-17 10:50:35,49689681735,2019-10-19 14:04:43,40446170217,2018-12-30 06:06:53,DELETED
294,2690311017,2018-10-31 00:27:57,6508975812,2019-05-05 11:10:49,36578618424,2019-03-21 19:18:29,12404127776,2018-11-15 21:12:42,83830764521,2019-07-18 23:02:13,83954125427,2019-06-22 12:05:19,ENABLED
295,62477885926,2019-05-25 20:38:38,49077617634,2018-10-24 00:59:23,56393938164,2019-05-08 01:11:30,25253566572,2018-11-20 21:31:58,31885265720,2019-08-08 17:52:01,95225570625,2019-08-20 07:40:32,DELETED
296,20956019823,2019-04-27 15:43:37,67144422816,2019-08-07 21:50:27,65891519977,2019-10-04 05:46:25,69242829679,2019-06-17 23:57:26,35313239370,2019-07-15 17:24:57,51962223438,2019-04-18 21:21:13,DELETED
297,30448145321,2019-03-22 00:15:28,29278816818,2019-06-24 15:31:26,29181903775,2019-04-16 15:04:47,90611987333,2019-08-15 07:27:46,3048979306,2019-06-18 05:02:36,22173287774,2019-10-02 23:37:52,ENABLED
298,22074050003,2019-04-17 05:19:14,12705339322,2018-10-31 08:58:29,32758586021,2019-08-08 23:50:12,9763509153,2019-08-12 00:11:06,24426993213,2019-06-15 23:42:20,87352792872,2018-12-03 12:11:12,ENABLED
299,69391352647,2018-12-31 19:20:15,50835225022,2019-02-18 02:23:07,3580046056,2019-06-25 05:00:26,97595021084,2019-06-16 14:49:34,10169623723,2019-07-06 13:29:11,180314461,2019-01-30 17:30:38,DELETED
300,33145673209,2019-05-12 17:05:55,61664627747,2019-07-09 00:32:57,72196746823,2019-08-06 04:24:03,72715877899,2019-07-24 02:10:39,63891317795,2019-07-26 06:52:20,74499623857,2018-11-24 09:33:41,DELETED
301,75185937861,2018-10-25 09:59:39,41467355188,2019-03-03 01:39:14,82020471274,2019-08-03 07:05:11,76938126815,2019-02-21 06:58:06,84667462754,2019-08-22 14:49:00,20565725754,2019-06-26 10:50:03,DELETED
302,56643569137,2018-11-28 13:23:38,39720274417,2019-07-18 02:47:51,79592679271,2019-03-17 16:47:35,37732962891,2019-01-13 20:33:36,71363004809,2018-11-30 15:25:16,4774177745,2019-06-23 12:08:51,DELETED
303,77695582562,2019-06-20 03:15:08,79161616896,2019-02-13 03:58:37,66948466189,2019-07-17 14:24:47,6884707661,2019-02-05 09:09:54,97030110557,2019-06-01 08:45:47,93682711230,2018-11-15 21:04:26,DELETED
304,45542724245,2018-12-05 12:47:31,26800685499,2019-09-13 20:46:09,25017672962,2019-07-02 13:57:02,35424366129,2019-02-27 23:05:53,26814275379,2019-03-21 11:18:27,21225241887,2019-10-06 18:57:53,ENABLED
305,41914405192,2019-01-07 10:54:52,734652804,2019-05-20 10:52:02,11951783633,2019-05-05 18:37:26,98029549747,2019-04-26 01:11:59,23867202283,2019-04-08 17:19:09,47498153409,2019-08-22 18:06:36,DELETED
306,79665516707,2019-01-18 10:49:47,88632581119,2019-06-27 18:10:42,49291016092,2019-01-12 14:45:51,22357176475,2018-10-21 10:43:09,61467534461,2019-08-21 22:31:45,87200112629,2019-03-29 21:53:17,ENABLED
307,6742848641,2019-08-15 13:16:37,72038444366,2019-01-01 12:26:52,77973860403,2018-12-18 11:36:49,62905765604,2018-12-27 21:59:07,5804955972,2019-06-25 02:04:54,37555698042,2018-11-21 21:57:39,DELETED
308,7206454999,2019-08-10 18:37:29,65431200194,2019-10-08 05:51:57,19762159280,2018-11-06 18:48:49,53601394244,2019-08-04 21:43:25,57603020248,2019-05-03 09:04:58,76999235653,2019-02-27 01:45:34,ENABLED
309,72564627390,2019-02-14 22:49:05,2405922192,2018-10-23 05:09:53,34175808288,2019-08-20 14:08:20,75237854930,2019-07-10 21:59:45,71687715518,2019-03-23 05:57:02,53066759240,2018-11-24 10:54:58,DELETED
310,73135311497,2019-03-20 12:47:08,56595309680,2018-12-04 13:24:39,78527334939,2019-08-30 01:30:20,28564259808,2018-10-28 13:37:41,52476229167,2018-12-21 21:56:09,92771944188,2019-01-07 00:34:12,DELETED
311,18762590200,2018-12-22 15:58:56,75252100068,2019-04-06 05:44:46,63669788341,2019-08-16 04:02:50,77662277615,2018-12-16 22:05:45,79908044461,2019-02-08 09:50:24,51373146763,2019-02-26 23:34:02,DELETED
312,90796836292,2019-10-06 09:50:43,3239162023,2019-01-06 11:29:30,35527740482,2019-09-20 11:48:51,77504961624,2018-10-22 16:49:56,66745067836,2019-06-11 10:26:47,33736791218,2019-09-01 20:47:53,DELETED
313,65051486742,2018-12-01 19:02:00,46918195241,2019-04-07 17:57:09,84002265157,2019-09-04 02:44:47,62869798314,2019-10-17 19:22:27,86873433662,2019-07-28 02:38:15,11181864053,2019-08-31 16:15:53,DELETED
314,63963251553,2019-08-13 19:51:47,63070105495,2018-11-29 08:39:26,51472873977,2018-12-05 22:25:27,2002389537,2019-03-16 20:48:27,75595684750,2018-12-04 10:12:58,59756343209,2019-10-07 10:15:18,DELETED
315,6647040823,2019-05-26 13:11:06,7199741579,2018-12-12 10:44:19,56436672550,2019-03-11 22:50:15,1122557347,2019-03-14 00:29:49,95602545949,2019-05-02 13:27:52,21131656700,2019-02-28 05:09:16,ENABLED
316,9785954638,2018-11-02 09:52:48,38768213172,2019-03-22 23:31:15,52960594514,2018-11-17 19:05:07,23760725503,2019-08-05 18:45:50,78392049463,2018-11-23 14:41:41,84621598969,2019-05-30 04:59:33,ENABLED
317,94708967411,2019-08-02 00:46:59,78314529768,2019-01-27 19:45:37,25617884358,2019-04-14 22:41:16,49421383325,2019-08-09 12:37:47,81225930456,2019-01-15 10:08:32,21036203872,2019-03-18 07:36:43,DELETED
318,11435132610,2019-04-07 17:38:34,33772671135,2019-01-07 00:16:01,87445785144,2019-05-25 04:06:23,68322882188,2019-10-19 17:34:14,70392650330,2018-12-13 14:36:40,59228052988,2019-10-18 10:45:53,DELETED
319,15295666401,2019-05-31 05:28:02,59008635642,2019-04-13 03:17:07,74383292067,2019-01-17 18:48:12,79292297157,2019-08-07 07:14:57,51325467552,2019-06-17 09:30:54,38364302782,2019-02-27 05:54:14,DELETED
320,62090733575,2018-11-23 07:26:12,58295880744,2019-06-02 20:33:11,80428245415,2018-10-24 10:38:49,56931324302,2019-03-19 09:23:48,68611700143,2019-05-15 23:33:25,1223615457,2018-12-10 22:10:44,DELETED
321,46741012696,2019-01-26 13:07:41,73322121585,2019-09-09 19:35:52,52730600242,2019-02-11 00:47:22,1320464350,2019-09-24 19:27:20,53059485764,2018-11-24 18:48:44,7564390239,2019-05-16 10:40:20,ENABLED
322,99520806964,2019-09-09 05:43:35,20553490370,2019-02-12 16:36:14,48486443144,2019-06-29 19:56:43,54532168246,2019-07-26 02:15:52,10805751264,2019-07-09 16:49:09,97789486524,2019-07-26 18:52:58,DELETED
323,38329618963,2018-10-24 17:47:44,11452296650,2019-04-22 02:32:15,93950314599,2019-04-02 13:23:00,98930758487,2019-03-17 15:54:40,51519720061,2018-12-20 13:33:46,16743838124,2019-09-16 15:38:28,ENABLED
324,87969227246,2019-06-11 04:07:20,15153812135,2019-02-22 20:38:29,8777356875,2018-12-03 20:21:50,30302999253,2019-01-06 09:28:09,96813686686,2018-10-28 15:40:39,45102436654,2018-10-30 22:30:09,DELETED
325,1499858795,2019-03-11 22:36:19,72538608426,2019-09-19 13:11:34,44150173816,2018-10-20 08:55:03,94034892326,2019-08-04 21:35:26,69255082326,2019-09-17 18:16:22,34951432025,2019-09-14 14:57:07,DELETED
326,3413274212,2019-01-24 18:35:23,27803034414,2019-04-09 11:24:45,61788148920,2019-02-10 08:50:56,80498453957,2018-12-17 13:09:06,30001511375,2019-10-19 13:12:33,20417417310,2019-05-25 18:43:24,ENABLED
327,10911797779,2019-06-14 18:11:22,77838957373,2019-01-08 22:01:57,3152230696,2019-09-16 06:47:14,78550112506,2019-01-31 03:40:13,89146621480,2019-09-08 19:23:14,1661303274,2019-04-11 10:00:46,DELETED
328,23633357000,2019-04-23 22:06:17,67738352520,2019-08-14 18:34:59,80996985866,2018-12-31 03:49:30,8973114348,2019-03-06 21:24:06,42247027682,2019-07-27 02:37:48,14457279097,2019-07-04 13:27:34,ENABLED
329,65965398156,2019-03-22 23:13:43,88693973456,2019-07-03 23:51:54,26771118893,2019-05-14 04:23:07,65065788001,2019-07-09 22:14:05,81378160904,2019-09-25 01:19:27,73484952385,2019-01-27 01:20:41,ENABLED
330,96491336988,2019-06-23 19:58:42,40433949774,2019-04-08 21:53:10,22451074477,2019-05-03 10:48:05,26746962010,2018-12-26 15:25:23,86555993030,2019-02-22 07:32:12,51954674101,2018-12-17 14:05:47,DELETED
331,89418245970,2019-09-28 05:56:27,25435474272,2019-08-09 08:53:56,18268249431,2019-06-23 10:31:11,57045920463,2019-07-08 12:04:41,86790280032,2018-12-09 23:31:19,63284458987,2019-10-08 10:24:34,ENABLED
332,78724696697,2019-08-20 03:33:00,10414126849,2019-04-19 22:02:54,31740419511,2019-07-28 13:03:13,29217040128,2019-05-13 17:14:42,50485079781,2019-04-17 17:09:43,19785594826,2019-01-24 01:39:06,DELETED
333,31673873781,2019-09-23 15:50:38,61459563959,2019-09-16 04:39:05,93055746191,2018-12-04 00:53:58,43676819392,2018-11-21 21:38:35,88917832228,2018-11-08 09:24:28,9896472135,2019-02-26 20:15:50,ENABLED
334,21584272845,2019-07-12 11:35:01,19607434589,2019-03-07 22:20:27,85994311467,2019-01-30 06:00:45,61262487317,2019-07-16 06:05:36,27043142487,2019-10-01 03:43:15,32087533936,2019-03-22 17:10:34,ENABLED
335,77134415641,2019-01-26 02:24:28,5052938915,2018-11-02 17:21:09,71049499164,2019-07-06 13:20:44,69284057681,2019-02-01 02:48:28,14008779476,2019-03-16 16:43:12,48159583254,2019-02-21 07:31:06,ENABLED
336,3434237989,2019-05-30 00:17:06,90245923972,2018-12-31 17:12:18,32847666180,2019-09-28 21:20:31,61201964677,2019-09-02 22:12:40,11210229400,2018-12-18 05:29:15,67837726082,2018-11-04 11:32:25,ENABLED
337,97148945407,2019-03-10 15:31:25,2758964559,2019-01-04 02:38:10,13983308145,2019-09-17 04:05:28,83371431583,2019-08-09 06:03:02,83147169638,2019-02-02 09:21:29,94845083342,2019-06-13 15:08:17,DELETED
338,17170571812,2019-10-02 11:56:08,31042682311,2019-07-04 16:50:45,6741970712,2019-01-19 14:05:33,76309959746,2019-04-21 21:42:41,21009100032,2019-10-04 19:43:48,84040103886,2018-11-16 19:26:22,ENABLED
339,38273249819,2019-04-02 09:30:15,94025215388,2019-05-21 21:53:44,8668226582,2018-11-24 00:54:55,10053560129,2018-10-30 17:39:21,79809449317,2018-12-08 08:01:03,58783828942,2018-12-01 12:14:32,ENABLED
340,74796607088,2019-05-19 06:16:10,64761194892,2019-02-18 07:37:38,67435546029,2019-09-22 07:14:53,91376676493,2019-10-06 00:55:37,50031953405,2019-01-07 03:56:15,38032194873,2018-11-12 09:35:42,DELETED
341,32619989335,2019-07-11 03:31:57,8240649503,2019-02-17 02:03:22,26875457712,2018-11-05 03:55:25,77197491006,2019-08-26 16:54:53,21388760301,2019-04-17 01:34:05,50291342570,2019-04-19 05:28:47,ENABLED
342,5166038453,2019-01-04 06:48:15,65770592796,2018-10-24 13:39:02,60397017674,2018-11-14 05:50:02,80487989469,2019-07-30 09:02:55,41577469003,2019-06-19 10:57:02,27503255756,2019-04-26 21:29:17,ENABLED
343,35615505909,2019-08-01 09:32:30,24703742453,2019-08-11 06:17:41,48754916622,2019-01-11 10:44:20,43519985251,2019-09-22 14:47:49,42787574987,2019-08-13 23:13:22,34054206187,2019-04-15 02:08:04,ENABLED
344,44471476054,2018-12-18 03:34:55,40038029299,2018-10-28 09:07:14,65606552367,2019-05-16 10:47:48,65756743089,2019-06-18 12:18:53,24602768205,2018-12-21 22:13:19,87626358046,2019-07-31 07:05:07,ENABLED
345,13580843608,2019-01-15 05:13:04,52735741076,2019-05-28 15:05:07,82352617987,2019-03-15 07:07:29,74902785576,2019-07-14 22:48:24,35608333913,2019-09-16 14:42:28,23343309468,2019-06-18 19:29:52,DELETED
346,95550817582,2019-05-10 13:07:04,73614349046,2018-11-20 21:28:07,24338033147,2019-09-28 03:08:15,39324783726,2019-06-28 11:13:17,36422393199,2019-08-10 15:35:56,86189489656,2019-04-14 03:30:21,ENABLED
347,83854605600,2019-01-07 17:37:43,32249348589,2019-03-08 06:16:42,33807247286,2019-05-28 16:36:57,89882883945,2018-12-06 09:33:36,21459121833,2019-06-25 19:54:25,52319101373,2019-07-15 04:59:00,ENABLED
348,74645198210,2019-07-04 09:27:21,83209828270,2018-11-12 06:56:09,79281174120,2018-11-02 18:36:35,91070737467,2019-02-07 19:32:23,1115460091,2019-05-03 18:58:43,98984480476,2018-12-13 23:17:54,DELETED
349,94084513705,2019-08-18 01:41:39,70546276518,2019-03-03 13:03:39,90730433957,2019-09-23 05:00:28,45405646698,2019-01-02 01:44:20,47700934252,2019-07-17 01:07:40,9464560199,2019-10-03 06:28:02,ENABLED
350,36059925881,2019-05-17 03:10:38,55651906351,2018-11-30 23:28:38,5736144040,2019-09-18 13:24:38,41192783350,2019-05-30 15:06:09,47223545115,2019-01-20 10:27:30,69544520057,2019-03-24 13:31:19,ENABLED
351,23489001456,2019-02-18 02:04:36,59932580161,2019-04-18 21:15:52,49220692585,2018-12-10 06:04:01,93050872653,2018-10-31 13:49:28,67981250759,2019-07-08 13:36:21,53185562662,2019-07-20 12:22:35,DELETED
352,60534316322,2019-03-28 01:14:14,84250740350,2019-04-11 11:04:39,60479250102,2019-06-06 01:01:39,10939026045,2019-09-14 08:05:30,18626852848,2019-09-09 00:12:04,2510096934,2019-01-18 04:59:58,ENABLED
353,55757573104,2019-05-25 20:56:03,52009801160,2019-07-07 03:38:01,52036365853,2019-05-11 23:05:20,13362873748,2019-04-06 04:55:54,46914879899,2019-09-20 21:54:16,33755948541,2019-03-05 00:05:32,DELETED
354,69155461789,2019-06-09 23:34:06,88625972721,2019-06-26 01:46:28,544235335,2019-01-19 19:00:31,68950491720,2019-07-04 07:00:30,68856637391,2019-07-31 12:24:09,96804585551,2019-06-15 14:27:56,ENABLED
